periodyear,industry__name,emp,female,male,age45p,age50p,community__name,community__gnis_feature_id,community__census_code,community__census_area__name,community__census_area__gnis_feature_id,community__census_area__census_code,community__census_area__county_code,community__census_area__historical,community__census_area__notes,community__alaska_native_regional_corporation__name,community__latitude,community__longitude,community__aea_energy_region__name,community__dcra_community_id
2009,State Government,14,5,9,7,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2009,Other,2,1,1,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Natural Resources and Mining,1,0,1,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Construction,15,1,14,8,6,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Manufacturing,23,7,16,10,7,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,"Trade, Transportation and Utilities",56,27,29,15,11,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Information,1,1,0,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Financial Activities,17,7,10,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Professional and Business Services,1,0,1,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Educational and Health Services,7,6,1,4,3,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Leisure and Hospitality,45,29,16,18,16,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Local Government,115,58,57,61,48,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2010,Other,15,12,3,8,7,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Natural Resources and Mining,1,0,1,0,0,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Construction,22,5,17,11,9,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Manufacturing,16,6,10,7,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,"Trade, Transportation and Utilities",52,27,25,17,15,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Information,1,1,0,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Professional and Business Services,5,1,4,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Educational and Health Services,8,6,2,3,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Leisure and Hospitality,43,27,16,20,17,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Local Government,126,62,64,62,52,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Other,11,9,2,7,7,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2002,Construction,22,2,20,12,8,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2003,Natural Resources and Mining,16,2,14,7,4,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2006,Professional and Business Services,3,0,3,2,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2009,Manufacturing,20,5,15,8,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2011,Financial Activities,14,7,7,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Natural Resources and Mining,1,1,0,0,0,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Construction,11,1,10,7,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Manufacturing,17,8,9,8,6,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,"Trade, Transportation and Utilities",52,26,26,18,17,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Information,2,2,0,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Financial Activities,16,4,12,3,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Professional and Business Services,3,0,3,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Educational and Health Services,8,6,2,4,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Leisure and Hospitality,38,24,14,16,14,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,State Government,20,8,12,7,3,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2012,Other,9,8,1,5,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Natural Resources and Mining,2,0,2,1,0,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Construction,12,1,11,7,5,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Manufacturing,14,6,8,6,4,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,"Trade, Transportation and Utilities",48,19,29,17,15,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Information,2,2,0,2,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Financial Activities,9,1,8,1,1,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Professional and Business Services,13,6,7,5,4,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Educational and Health Services,8,6,2,3,2,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Leisure and Hospitality,33,22,11,17,15,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,State Government,21,9,12,9,6,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Local Government,131,64,67,62,49,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2013,Other,11,10,1,6,6,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2001,"Trade, Transportation and Utilities",81,25,56,23,10,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2002,Information,1,0,1,0,0,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2003,Manufacturing,42,18,24,10,7,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2004,State Government,13,3,10,7,4,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2005,"Trade, Transportation and Utilities",76,34,42,16,13,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2006,"Trade, Transportation and Utilities",75,32,43,23,15,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2007,Local Government,111,62,49,55,40,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2008,Leisure and Hospitality,56,35,21,22,16,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
2008,Other,10,7,3,8,8,Yakutat,1415858,86490,Yakutat City and Borough,1419986,99282,282,0,"Created from part of the former Skagway-Yakutat-Angoon Census Area (02-231) effective September 22, 1992. The remainder of the former Skagway-Yakutat-Angoon Census Area was established as the new Skagway-Hoonah-Angoon Census Area (02-232) effective September 22, 1992; 1990 population: 725.",Sealaska Corporation,59.5469444,-139.7272222,Southeast,10c921c7-f6e4-45de-aedd-95e84fce89aa
